1771209495.0317752,0.00789785385131836
1771209495.1021922,0.07041692733764648
1771209495.1146739,0.012481689453125
1771209495.1293857,0.014711856842041016
1771209495.1670668,0.03768110275268555
1771209495.1890106,0.02194380760192871
1771209495.227956,0.03894543647766113
1771209495.245115,0.017158985137939453
1771209495.2677019,0.022586822509765625
1771209495.3190823,0.05138039588928223
1771209495.3393815,0.020299196243286133
1771209495.3657238,0.026342391967773438
1771209495.3888433,0.023119449615478516
1771209495.4284585,0.03961515426635742
1771209495.4528728,0.0244143009185791
1771209495.4869788,0.03410601615905762
1771209495.5119793,0.025000572204589844
1771209495.5465317,0.03455233573913574
1771209495.5750194,0.028487682342529297
1771209495.598837,0.02381753921508789
1771209495.6264925,0.027655601501464844
1771209495.6471503,0.020657777786254883
1771209495.7239704,0.07682013511657715
1771209495.7793736,0.05540323257446289
1771209495.8064122,0.02703857421875
1771209495.8378403,0.03142809867858887
1771209495.859614,0.021773576736450195
1771209495.8871353,0.027521371841430664
1771209495.9119956,0.024860382080078125
1771209495.944969,0.032973289489746094
1771209495.9651768,0.020207881927490234
1771209495.9912722,0.02609539031982422
1771209496.0339985,0.04272627830505371
1771209496.0522206,0.01822209358215332
1771209496.08664,0.03441929817199707
1771209496.1117837,0.025143861770629883
1771209496.1446438,0.03286004066467285
1771209496.1850731,0.04042935371398926
1771209496.2070825,0.02200937271118164
1771209496.2390914,0.03200888633728027
1771209496.266619,0.027527570724487305
1771209496.2880213,0.021402359008789062
1771209496.3287663,0.04074501991271973
1771209496.3489292,0.02016282081604004
1771209496.3865123,0.037583112716674805
1771209496.4075384,0.021026134490966797
1771209496.4449458,0.03740739822387695
1771209496.4671128,0.022166967391967773
1771209496.506619,0.03950619697570801
1771209496.5257244,0.01910543441772461
1771209496.577122,0.05139756202697754
1771209496.6048198,0.02769780158996582
1771209496.6270719,0.02225208282470703
1771209496.6598315,0.032759666442871094
1771209496.7052796,0.04544806480407715
1771209496.7400794,0.034799814224243164
1771209496.778966,0.03888654708862305
1771209496.8053806,0.02641463279724121
1771209496.8275437,0.02216315269470215
1771209496.8959725,0.06842875480651855
1771209496.9131217,0.01714920997619629
1771209496.9451628,0.032041072845458984
1771209496.9784005,0.03323769569396973
1771209497.0047863,0.026385784149169922
1771209497.0242176,0.019431352615356445
1771209497.0481393,0.023921728134155273
1771209497.0929792,0.04483985900878906
1771209497.1277049,0.03472566604614258
1771209497.1489296,0.0212247371673584
1771209497.173539,0.02460932731628418
1771209497.2060385,0.03249955177307129
1771209497.2267199,0.020681381225585938
1771209497.2502477,0.023527860641479492
